formula,space_group,formation_energy_per_atom
Rh3P,P2/m,-0.22831671995115332
Ba8Na10,P6_3/mcm,0.034100311391538206
Ag3Al4,P6/mmm,0.09438648766561743
Au4Mn2,C2/m,0.01797043260505582
Cu3Fe,P-6m2,0.08148093087390595
Pd3Rh,P-6m2,0.07069471255124604
Mo10Ge6,P6_3/mcm,-0.14505328421633834
Ge2P2,C2/m,0.49193818407654355
W4Sb2,Cmcm,0.5123617666159177
Cu2I2,P6_3mc,-0.2441904427747188
Cu4K2,Fd-3m,0.34197533593498797
Eu3Fe,Fm-3m,0.4686251092821969
InMo,R-3m,0.47163488349719795
CaIr3,Pm-3m,0.030534481499005395
AgBa,P4/mmm,-0.23763211697054887
Nb6V10,I4/mcm,0.2635492415701748
Ga6Sb2,Cmcm,0.23224556144965414
GaSb3,Immm,0.17708980101767136
CuW2,Immm,0.532183823929414
Sb2Br,I4/mmm,0.0393010609795823
Ir2W2,P4/nmm,-0.10203073459042145
AuBr3,Fm-3m,0.48348056014493723
Cu12Pb12,Pbcm,0.25866360690441564
Mn4Rh2,Cmcm,0.015556035301916182
MnPd3,Cmmm,-0.16776467129315797
Fe3Na,Pmmm,0.7118915968889912
Cu2W,Immm,0.7723792866705873
NiPt3,Pm-3m,-0.08737843470524975
Ag2Sn,I4/mmm,0.03216790663252903
Ca3Ga,P4/mmm,-0.029762165132284135
Cu3V,Pm-3m,0.22788246267235923
Au4Nb2,Cm,0.01854391512253528
Ga4Sr,I4/mmm,-0.4463342416331709
Ga2Ta6,Pmmn,-0.016788969806601273
Pt3Bi,I4/mmm,-0.028881487743101175
Na4P2,I4/mcm,-0.2358167291925571
NaBr5,Cmmm,-0.4678710658109493
K2Nb,Immm,1.3750683807518378
InNb2,I4/mmm,0.02867943226835597
FeSn,R-3m,0.20225091678314389
Ag4Pd6,Fdd2,0.022666383682896196
Pd6Sr2,Cmcm,-0.375023231360875
In3W,C2/m,0.5152056352826531
Ni2Sr2,Fd-3m,0.4626434563326298
AgMo3,P4/mmm,0.4025494275119783
Ag2Sn2,P4/nmm,0.014212737814159215
AgSn,P4/mmm,0.029929316403524364
Cu24As8,I-43d,0.016371016935127436
W2Sb6,Pmmn,0.6963800044215294
FeMo3,Immm,0.20956705968868583
Mo2Na,I4/mmm,0.7765980918076991
Na2Rh4,Cmcm,0.24548190184636928
FeP5,Amm2,0.11488822206582346
P2As4,Cmcm,0.3096385535205896
Al3Fe,I4/mmm,-0.18039853312033838
InK2,Fm-3m,0.12739373935921025
Mn6Ta10,I4/mcm,0.013582076747933769
Ga2Pd2,Imma,-0.5766066931495129
MoSr2,I4/mmm,0.9544020091980681
Ag2Nb4,Cmcm,0.24711668708686219
CsSm,P-6m2,0.32394272435917504
Al2Pt2,P4/nmm,-0.8915417961538017
Th6Bi8,I-43d,-0.6813683766328101
Ir6W4,Fdd2,-0.1336017606123633
Mn6Br2,Pmmn,0.6461421765977988
Na4P2,P4_2/mnm,-0.14615632251304778
CuPb3,Immm,0.1775907872946192
Ir3Na,Cmmm,0.31409652080083994
Ni5P,P4/mmm,-0.07282386792333521
Fe2Br2,Pmma,0.555203703580994
Ac4Br6,R-3c,-1.462273354981305
In2W4,I4_1/amd,1.2508862456479761
CrI2,C2/m,-0.4092368593035083
GaP,R-3m,0.3834919186626027
Al2In,I4/mmm,0.13875288940890465
InTa4,Im-3m,1.5870665708125742
MnP,Pm-3m,-0.3775156260053043
Ir4Ta6,Fdd2,-0.344838574125113
Al8Fe,I4/mmm,-0.05126205280783028
P2Br4,Cmcm,-0.007437660796107674
CsP,P-6m2,0.6036632273622891
W4Sb2,Pnnm,0.6877308191738637
AlBr3,Fm-3m,0.05875337337976738
SnSb,F-43m,-0.06644948616947
AgW,Pm-3m,1.1879849585399507
P12Br12,Pbcm,0.012713286967546367
Ag4Mo,I4/m,0.4949321417975973
Sn2P4,Pnnm,-0.05600151944987708
AlPa,P4/mmm,-0.45509558895224433
CuSr3,P4/mmm,0.023081090299054807
Al2K,I4/mmm,0.2835629885431574
FeTh,Fm-3m,0.1559447648618688
PI3,Pm-3m,0.8190091040477483
Ir3W,Pmm2,-0.23152564920444973
IrP,Pm-3m,0.14793878520152148
FeRb,Amm2,1.4476931142635006
InP,R-3m,0.01715620931453188
BaBr2,Fmmm,-11.346641365902661
AlSr3,Pm-3m,0.045802044773875394
CrU,R-3m,0.4567240370276604
FeAs,Pm-3m,0.12333767785501593
AuTa3,Pm-3m,0.02372079561108187
Au16Yb20,Pnma,-0.9813941101488047
NiPt,P4/mmm,-0.11866825311056584
FeGe,P-6m2,-0.1988810521886597
Pb2V4,Cmcm,0.4576023331878953
P3Br,Pmmm,0.8758684315881653
Cu2Ga2,P4/nmm,-0.016494173496238496
Sn3As,Pm-3m,-0.18053429879813887
In4K,Im-3m,0.5600406304992827
Fe10Pb6,Cmcm,0.8850088092175019
Cu4Pd6,Fdd2,-0.04770990332457856
Ag2Nb4,Cmcm,0.3485341284425303
Cu2Ge2,Pmmn,0.1737348240279024
V2Ge2,P4/nmm,-0.20344606077973282
VBr3,P4/mmm,-0.044573140622091056
KPd3,P4/mmm,0.2268438239013788
Pt2As,P4/mmm,-0.11445110977081778
As18Br6,Pmmn,0.022653207479937265
BaGe8,I4/mmm,0.0751645538209276
Pb6V2,Pmmn,0.613132292092458
SmSb,R-3m,-1.5775718023941758
FeP5,Cmmm,-0.1254662331799127
CuAs7,Fm-3m,0.5110070369431146
IrNi,Pm-3m,0.12311037747812392
KP2,Fmmm,-0.22786571302168745
BaIn3,C2/m,-0.15024257389163775
NaPt3,P4/mmm,-0.031906031869737284
CaI3,Pm-3m,-0.787452079627013
Ni2Sn2,Pmmn,-0.11513186497803574
K2P2,Cmcm,0.15409283796011986
BaPb3,Pmmm,-0.25944541255912545
Ag5Pt7,Imm2,0.03845082244271284
Cu4Pd8,I4_1/amd,-0.0814270191338154
Eu2Ga4,Imma,-0.7244935671849531
Ir8Sn,I4/mmm,0.06729423816371928
Ga4P3,I4/mmm,0.020379510323148713
AlGa2,I4/mmm,0.035302864859761605
NaPt5,Cmmm,-0.05016482873474241
AlCe3,Pm-3m,-0.1653339908128144
Al2Fe,I4/mmm,-0.36144122023592
Nb4Sr16,I-43m,0.9091090102933521
Al2Fe4,Fd-3m,-0.16647378462284834
Ba2Ge,I4/mmm,-0.25366711727005153
Nb2V4,I4/mcm,0.6313650377418986
Fe4Ir,I4/m,0.05528751629441615
P4Br2,Cmcm,0.18379383682341852
Cu7As,Fm-3m,0.025227809760870912
SbGe,Pm-3m,-0.013363111433275954
Cu8Ir16,Fd-3m,0.4563536858166645
CeIn,P-6m2,-0.2702256979151656
NbV2,I4/mmm,0.04586143027780428
Ga3V,P4/mmm,-0.05263555284578825
KPt5,P4/mmm,0.10604953566412749
Ag3Mo,P4/mmm,0.31294242753283985
Sb3Ge,P4/mmm,0.2677004968112384
Cu2Ir2,Fd-3m,0.2529828817891149
Ca2Nb6,Cmcm,0.5114966910788024
Al2Fe4,I4/mcm,0.047917658664276296
Na2Sn,I4/mmm,-0.14663311251198743
InW,P4/mmm,0.9132617318997429
CuIr3,Pm-3m,0.21111509393965555
Al2W4,C2/m,0.2116340297533116
Rh3P,P2/m,-0.2292393725166315
Rh3Sr3,Cm,0.04212282957484111
V2As2,Cmme,-0.17654031717645058
Al2In2,C2/m,0.14840934721063892
K2V2,P6_3mc,1.4724758433943341
Al5As,Cm,0.07671121240814631
PdSr5,C2/m,-0.18106142858957627
In4V2,C2/m,0.325737030479121
Ca2Nb2,P2_1/m,0.5236731712438276
Pt2P4,C2/m,0.21925805770696508
Pd6Pt6,Cc,-0.028781053594081858
Ga2Sn4,C2/m,0.035120774705265013
IrRh2,P6/mmm,0.7324851590470504
Ag3P,C2/m,0.17657319663738003
AuFe5,Cm,0.25764481177744614
MnBr3,Imm2,-0.6328906103699694
Pd7Pt5,P2/m,-0.02004808759049581
Fe4Mo8,P6_3/mmc,0.8097067749311281
Cu3P,P4/mmm,-0.012401998526764935
V6Br2,Cmcm,0.36282959859681974
Ga4Br2,C2/m,-0.2470827077477633
AlIr3,P4/mmm,-0.21157698276663872
TaP2,P6/mmm,0.17546673190697248
K4Ge2,C2/m,-0.06405339938688985
Mo8W4,Pnma,0.1664947562722432
Ga3P,Cmmm,0.16209632492441894
Pd4Pt8,Pm,-0.023351627409795128
Ca4Sn2,C2/m,-0.4473145724016341
Ag4Ge2,C2/m,0.10742117687533732
Ir4Rh2,P6_3/mmc,0.30277574126893825
IrNi2,P6/mmm,0.45615769956925806
Mo8Br10,P6_3/mcm,0.886172164672294
Ni4P2,C2/m,-0.32917130474718803
As4Br2,C2/m,-0.0342810378276693
Ag3Cu,P4/mmm,0.11614542219305068
PbRh3,P4/mmm,0.18574031074450748
Cu4Fe12,P6_3/mmc,0.1397194693875523
Nb12W4,Cm,-0.025044347831819636
Cu8In16,P6_3/mmc,0.5002604873653501
NaPd3,C2/m,-0.05969006204916738
Ba4Na3,P6/mmm,0.0071692509955345275
Pd3Rh6,P-62m,0.5279451666754029
PtW3,P2/m,0.11221586063792088
Ba5Br,Cm,-0.46059559027051034
Ni2Pd4,C2/m,0.05184355409773881
Ni6Ta2,P6_3/mmc,-0.3487356813777511
Ba4Nb2,Cmcm,0.926440920093175
Pb6Br2,P6_3/mmc,0.06153232569091127
Fe4Pb,I4/mmm,0.5193832248448785
Mn2Pt2,P6_3/mmc,0.3764506762569537
Ni3V,I4/mmm,-0.25237635408646586
SrI,P-6m2,-1.1805649649666823
CsBr,Fm-3m,-1.9532013368567016
Cu2W2,Cmme,0.21905447336197348
AuCu,Pm-3m,-0.06598806987965222
Mo3Sn,P4/mmm,0.23208718086821634
Au3Cu,Pm-3m,-0.015336303681216634
PbSn3,P4/mmm,0.006219436650959587
Cs8Sb8,P2_12_12_1,-0.6076108534631741
Ag4Ba2,Imma,-0.2866839690043905
K3V,Imm2,0.8662796318159853
TaV3,Fm-3m,0.05341702118230174
CeAs,Fm-3m,-1.7374966219490622
CaTa,Fm-3m,2.0850220143890956
Ag4Nb2,Fd-3m,0.5543828981923381
BaNi3,P4mm,0.3882233707854299
CrSn,Pm-3m,0.2876573438924481
Mo12W4,Pnma,0.24006325130123862
Mn3Ta,Immm,0.0642209454664826
AgSr2,I4/mmm,-0.19032655894722575
GaAs3,Imm2,0.3380044080014444
MnTa2,Fmmm,0.030639864040085268
KSr5,F-43m,0.12269253961569533
NiAs,Fm-3m,-0.3012501129468337
Na4P20,Pnma,-0.278409981598901
Na12P4,Pnma,-0.3687060882754256
Mn2Sb2,Cmcm,0.10440438265420049
Ga3As,Imm2,0.09357579774514857
Ni4Ge2,Pnnm,-0.17566100551968233
V8As4,Pa-3,0.12393800173640912
Ag2Ba2,Cmcm,-0.2761736007103255
Fe3Ta,P4/mmm,-0.11276851160322998
SrBr,Fm-3m,-1.3925750242942536
Na2Pd4,Cmcm,-0.009570242687688099
MoRh2,Immm,-0.1614324447944059
Ta2P6,I4/mmm,-0.1821465687261643
Ta5Sb4,I4/m,0.09427043758604252
Cu17Nb12,I-43m,0.3728100275968739
Cu8In,I4/mmm,0.01594287499840795
Na3Pd,Immm,-0.014166034140972172
Mo4W4,Pnma,0.4015146948815431
Pt2V4,Cmcm,-0.17548967704491028
CeMo,Fm-3m,1.5109984231473375
KP,F-43m,0.712586257773205
Pb2P2,P4/nmm,0.35647526758658454
AuRh2,Immm,0.1829427448860971
Fe3W,Immm,0.04119789766342841
BaIn5,P4/mmm,-0.15506687248339043
Na2Sr2,Fd-3m,0.10544362551004682
Au5Ni,Amm2,0.08253137599010962
VW5,F-43m,0.4316567842693999
Ag4As2,P6_3/mmc,0.17072580403888912
Mn4P2,Pnnm,-0.03748809905329983
K3P,Pm-3m,-0.03021758720066403
Ni3Yb,I4/mmm,-0.08044973727181226
Au2Na4,Fd-3m,0.06682432231653301
Al3In,Fm-3m,0.2005794903275313
Na6Pd2,I4/mmm,-0.013677716985434962
Ca8Br16,Fd-3m,-1.8897337814623807
Ga2K2,Fd-3m,0.085636318940012
NaBr,Pm-3m,-1.5671150316488234
Na3V,Pmm2,0.63313957064004
Pt5V,F-43m,0.08829138734117474
V4W8,Pa-3,1.3927489663079093
AlBa5,P4/mmm,-0.004254407937227829
Sr8Bi12,Pnna,-0.7505659320773692
AlAs3,Fm-3m,0.30843916960720286
KSn3,Pm-3m,-0.057789497572133364
Au3Cu,Pm-3m,0.80561609820449
Na4Rh16,I23,0.5542941585464085
GaTh3,Pm-3m,-0.17668998019726168
Au3Ni,Cmmm,0.0700246573522385
Al8As4,Pa-3,0.10961410934674849
Ga2Sn2,Pmmn,0.029130884857875294
Mo18V6,Pmmn,0.2154315725919993
MnTa2,Fmmm,0.03261987143187165
Al16As8,Fd-3m,0.1657365845596465
Ni6As4,Fdd2,-0.13817678443229867
Nb4Ni,Im-3m,0.7399515162667611
SrAs,P4/mmm,-0.862153859829148
Pb2P6,Pmmn,0.06082817218511316
VAs5,Amm2,0.1273263648936259
Mn5V,Amm2,0.13390178684123674
Cu4In16,I-43m,0.17867661669375218
Fe2Ta2,Imma,-0.04298367561264271
In5Mo,Amm2,0.2891137401028671
Mo4Rh2,Pnnm,0.7288084832143985
NbPt2,Immm,-0.7148850414863522
PdBi,Pm-3m,-0.3015815765160319
Ni4Ge5,I4/mmm,0.16589687202716796
Ba5P,F-43m,0.3985963186882178
Mn2Sb2,Cmcm,0.2133661323603402
Fe4As,I4/mmm,0.4298662774482622
KPd5,Cmmm,0.23782878827183573
Cu24In5,I-43m,0.05116368913295172
K2Mo2,Imma,1.1300388461502564
GaPb3,P4/mmm,0.03961785902035464
InSr,Fm-3m,-0.10747814302231973
Mo4Rh8,I4_1/amd,-0.17781441071565732
Cu16In4,I-43m,0.1568465307846374
Al2As,Fm-3m,0.2365133531478314
MoSn2,I4/mmm,0.0805992023603892
BaIn,Pm-3m,-0.3934987706890727
Mo3W,Cmmm,0.43663888360531367
Fe6Ta10,I4/mcm,-0.07841200950705662
Ta2Sb4,Cmcm,0.05780587636030532
Ga2Mn4,I4_1/amd,0.48326377743432875
Sn8W4,I4_1/amd,0.4984100343295215
AuNi3,Pmmm,0.09855917155630411
Fe7Ge,Fm-3m,0.15677047480292838
Al3Mo,Pmmm,-0.19446897724327528
Cu2Sb2,P4/nmm,0.09477453389925561
Ca2Pd,I4/mmm,-0.49874727751994463
Au6Pb10,I4/mcm,-0.060666238824257146
CaNb4,Im-3m,2.0724527098289203
CaNp,Fm-3m,1.5151227075171736
Ir2Pb2,Cmcm,0.3368817978345504
InRh,Pm-3m,-0.4297782565255268
Mn3Sb,Immm,0.21437253970268078
Ca4W4,P2_13,1.7124751815438843
CuW,F-43m,2.2610068203752807
Pt4V8,Pnma,-0.2722998168753759
NiGe2,I4/mmm,0.004505471016360711
Fe2Mo2,P4/nmm,0.15432801020612352
AgMo,Pm-3m,0.9627148163233477
CaW3,Pm-3m,1.1974411247556667
CrIr,Fm-3m,0.71516585690547
Rh3As,Pmmm,-0.014357665462537916
Mn3W5,Cmmm,0.15568705062744748
CuIn,Fm-3m,0.2413165592473523
RbTa,P-6m2,1.5587009498917554
Na2Pb2,Imma,-0.15626039218556453
Ba5V,Cm,0.5603798148423765
Pd2Rb,I4/mmm,0.1444467522241363
Cu2Mo2,Pmmn,0.25522537315827254
Ag2Nb,Immm,0.3134987729553824
Al2In,P4/mmm,0.2284985677949282
BaIn,Pm-3m,-0.3942991436374097
CaGe3,Fm-3m,-0.037853024593321294
Mo2Nb2,Cmcm,0.38065478802580444
Al5K4,I4/mmm,0.221806964842009
Cu8Sb4,Pa-3,0.4144417011578489
NaP3,Cmmm,0.3117392660306839
Al2Sr6,Pmmn,0.03583471460575005
Au2Pb4,I4_1/amd,0.21241819476024895
Al3Ta,I4/mmm,-0.33670666906088975
InRh4,Im-3m,1.09674590170157
Ba4Cu2,Pnnm,0.03157259481199345
Ga2Th,P6/mmm,-0.6637851725451943
Mn8Sb4,Pnma,0.19121058698067964
Al5Fe,Amm2,-0.05281749903062997
Au3Na,P4/mmm,-0.11537796683364032
W3Sb,Pmm2,0.5330850639774898
AuV5,F-43m,0.10402105779353121
Ir6Ta6,Pmma,-0.5934999130302536
Sb4Ge2,I4/mcm,0.2734004992760119
Sm3W,I4/mmm,0.061184542088163596
CuYb,Pm-3m,-0.25136053419349436
Pb5P,Amm2,0.1470081182557236
Na4P2,Cmc2_1,-0.20911357568940078
Ag4Ba8,Pnma,-0.16234106458955586
In6Rh2,Pm-3n,-0.0876610181800892
Ga8Pb,I4/mmm,0.049763461612162274
Au3As,Immm,0.14918170170535916
Cu8In16,Fd-3m,0.07949709443097024
AuSb3,Pm-3m,0.7712758898898024
Nb2As2,Cmcm,-0.4643435125399362
Ir4Mn,Im-3m,0.9132516606593768
AgSn,P4/mmm,0.031084422251162813
GeI,Pm-3m,0.12173677400474192
Ba4Ni2,Cmcm,0.12277386767871394
Mo2Ni6,Pmmn,-0.1130121420144583
AuSb3,Fm-3m,0.22864339001835
MoP5,P4/mmm,0.2074013164390062
Mo2Rh2,P4/nmm,-0.0742199523069722
Cu2Ni2,Pmmn,0.01964144477521046
CaK,Fm-3m,0.49789251862755357
Fe2Ga2,Cmcm,-0.001678923295230561
GaMn3,Pm-3m,0.208263872388593
Sn4W2,Cmcm,0.4186146885247837
In4Mn2,Pnnm,0.3757935799507077
InRh,Pm-3m,-0.43047228611008936
AuGe,P-6m2,-0.02036786734861984
TaSb3,P4/mmm,0.14102751663884128
AlBa3,P4/mmm,-0.02902679042097711
Sn2W4,Cmcm,0.550858656015072
Ba2W2,Cmcm,0.7883000138159826
Pb2Ta4,I4/mcm,0.7310696243836764
Mn3Ta,P4/mmm,0.09192429430042282
Fe3Mo4,I4/mmm,0.22610689016864732
Al3Mn,Pm-3m,0.46219427419466896
Ni2Ta6,Pm-3n,-0.08304952799212018
CaNb3,Fm-3m,0.649534012542512
Al5Mn24,I-43m,-0.1477738051154592
PdP8,I4/mmm,0.43564330947131524
Fe8Ge16,Cmce,-0.014560595589404812
Cu4Nb2,Fd-3m,0.1052201170980543
Mo2W2,Cmcm,0.40803685909164855
FePt3,Pmmm,0.07279949058942226
Ca2Sb4,Cmcm,-0.44879411709931816
Rh4W2,I4/mcm,0.17440263821732552
Rh2Sb2,Cmme,-0.18014023780573307
Au6Sb2,Pm-3n,0.12684916652923484
TaV,P-6m2,0.3810899222485702
Au3Ta,I4/mmm,0.08058485789888081
SnW,Cmmm,0.763816548221854
Au4V16,I23,0.4755917777020059
Pd3Rb,P4/mmm,0.20285089522070265
Na4Pb2,Cmcm,-0.15317136007036267
Mn4Sb8,Pa-3,0.3833065550035227
Ag2Mo2,Pmma,0.5144999072780223
KSb3,Pmm2,-0.08720719873775495
CeBi,Pm-3m,-20.51942767497456
NpYb,P4/mmm,0.5545692761840684
K6Pd2,Cmcm,0.09877132699206381
PbTa3,I4/mmm,0.3900547148183602
KBr,Fm-3m,-1.9000790488547985
Ni2Sr2,Pmma,0.19533952571082924
Rh2As6,Pm-3n,0.23747735354859856
Al5Fe,Cmmm,-0.05804121486938681
Sm4Sb8,Cmce,-1.2011228798766862
Sr3Br,Immm,-0.6682952205881987
NpSm,Pm-3m,0.27451129663884366
V2Br2,Imma,0.20493892069130926
V4As2,Cmcm,-0.33545240458121484
Ag5Pt5,P1,0.03722439165212208
MnRh3,Pmmm,-0.05438416155703418
PbSb3,I4/mmm,0.22034888266565877
K4Pd2,Pnnm,0.08433419389060681
Sb8P4,Pa-3,0.23235746712589567
PdGe2,Immm,-0.09607834644249162
Mo2W4,Cmcm,-0.002861046684432248
AgSr3,P4/mmm,-0.13330919710260725
Fe16W8,Fd-3m,0.5076754801286446
CaSb,P4/mmm,-0.8106477564381542
Nb2W,I4/mmm,-0.036778332570129635
EuNp,P4/mmm,0.5792944707898835
Pd2P,I4/mmm,-0.2964587169428299
Mo3Nb,Immm,-0.09214367698563386
PbP3,P4/mmm,0.5421844827604634
CeU,Fm-3m,1.1508078708582277
IrSm3,I4/mmm,-0.5846968306787721
Au2Mn,I4/mmm,-0.08933550020647907
Ag4Na2,Pnnm,0.016511681956590547
K8As8,P2_12_12_1,-0.713846988178084
FeMo2,I4/mmm,0.16373403081128166
CsMn,Fm-3m,1.377763715437709
Au2V6,Pm-3n,-0.037400377743208146
Sn3Sb,Immm,0.03350069728819083
Mo3Nb,Immm,-0.09102834426609974
MoP3,P4/mmm,-0.0003381909733004562
NbPd2,P4/mmm,0.3503046510252652
AuBa,Pm-3m,-0.7055677220240955
Fe2Bi6,P6_3/mmc,0.3530065572768315
Ir2Ni2,Imma,0.12407481082960814
CaW3,Fm-3m,0.877911644159294
Ag3Na5,Cmmm,-0.0012180582987706412
Pd2Sm2,Cmcm,-1.1902433094897784
Mo3P,P4/mmm,0.03488392045196953
Mn3Sb,Pm-3m,0.10851403406282856
Sr3Ta,I4/mmm,0.8742473959707291
Fe2Nb2,Imma,0.03242831044629746
Au8Rh4,Pnma,0.17119827119784445
PtV5,F-43m,-0.0809234845314452
Ir3Ni,Imm2,0.047391822307901066
AgIr3,Pm-3m,3.4604658513367634
Cu2Mn,Immm,0.4952616009620237
AuW4,I4/m,0.42059749146977055
MnRh3,P4/mmm,0.06427691348898446
Pt2V,Immm,-0.5499976049611442
AuRh,Pm-3m,0.2785169400110483
Ba4Ca2,Cmcm,0.032047548833203855
Pd2P,I4/mmm,-0.2900332965915086
AlCu3,Imm2,-0.16492037328231124
Au2Ge4,I4/mcm,0.15250561937735205
CaBi,P-6m2,-0.6500097699602416
Au2Mn,I4/mmm,-0.0971041462008267
PtV,F-43m,0.4367724316087003
Fe2Sb2,Imma,0.41794748354994216
Al5Ni,Amm2,-0.1007123025640458
Al4Ge2,Cmcm,0.13312215989236323
MoW,Pm-3m,-0.011563264436372123
Mo4W16,I-43m,0.9989554266022864
Ba2P,I4/mmm,-0.7444133013472781
Ag2Sr,I4/mmm,-0.19452760935461644
MoBr3,Imm2,-0.39204572640894675
Ba2Ni6,I4/mmm,0.6240558499667035
IrMo3,Cmmm,0.0075335950078798675
Ba3Ge,P4/mmm,-0.22876104927210328
In4W8,Pnma,0.5404186690897484
AuNi2,Immm,0.11359739762741998
Mo2V6,Cmcm,-0.07342454599925219
MnBr2,P-3m1,-0.985413620866448
RbW,F-43m,3.473318277164075
AgSr3,P4/mmm,-0.14193432045783494
Fe8W4,Pa-3,1.2748157543407501
Ta2P4,I4/mcm,-0.5957414793266563
V8As16,Fd-3m,0.06248886508821272
ThBr,F-43m,-0.17041028255684854
CuTa3,Immm,0.15018304170950714
Fe4W2,Fd-3m,-0.011736409720698523
Al10Ta20,P4_2/mnm,-0.09101677702301837
NiGe2,P4/mmm,0.06683986020523609
AlSn,Fm-3m,0.0668889507328112
Cu2Mn2,Cmcm,0.24715254211946025
MoW5,Cmmm,0.001221692751281959
In2Mn,I4/mmm,0.2163870694935195
AcBr,P-6m2,-1.3395496489144079
Ba4W2,Pnnm,1.4642914263667777
AuYb,Pm-3m,-1.0277863141157448
K32Ge32,P-43n,-0.2314262604501489
Mo2W2,Fd-3m,-0.011925177900415918
MoBr,Cmmm,0.9804332898592607
Au6Mn2,I4/mmm,-0.04051938735978222
KP2,Fm-3m,1.0624264301844708
Cr2As4,C2/m,-0.4620956065782605
AuAs5,Cmmm,0.49154060822436446
Ba5Rh,Cmmm,0.09858298176227957
Ca2Br2,Fd-3m,-0.6922187046404753
MoW5,F-43m,0.4405019749326466
Ga2Ge6,Pmmn,0.24158078440333286
BaPa,Fm-3m,1.4410187630840787
RhW4,I4/mmm,1.1430705070741864
Rh2As4,Cmcm,-0.18594614276627178
AuRh3,Pmmm,0.1418375503469873
Mn2Rh2,P4/nmm,1.0151847718994276
InPd,P-6m2,-0.42278685166022667
K3V,Pmm2,0.8623195553608953
Au3Nb,C2/m,-0.006600691636191591
Al2Mn4,I4_1/amd,0.3858038264970271
SrBr,P-6m2,-1.4833767957406823
Ca2Mo2,Imma,0.4960835738562963
NaTa,P4/mmm,1.0824819908627168
CeSm,Fm-3m,0.2714352747135438
Rh3Ta,Pmm2,-0.40517687415738735
Ag2Al4,Fd-3m,0.19084370628688715
Mo3V,Pm-3m,0.3792234579534757
Cu3Ta,Immm,0.20033929393638328
Ag4Nb2,Cm,0.2673313436111317
AcNp,P-6m2,0.6797853292709606
Pd8Sn16,I4_1/acd,-0.5596961660742501
TaSb3,Cmmm,0.47949879448401855
MoW2,Immm,0.46406199456556624
K2Sn6,Pm-3n,0.06496110035977676
Au4Na2,Fd-3m,-0.3609220344025997
CaNb3,Pm-3m,0.7504422563504267
Au4Ba2,Pnnm,-0.5351719339405504
VAs7,Fm-3m,0.4766247840716735
Nb3Ni,Fm-3m,0.02071208147945569
AuCu,Pm-3m,-0.0597546096257533
Na5Pb,Cmmm,-0.08540040330220695
Mo2P,I4/mmm,-0.20070910968859934
Rh3Ta,Imm2,-0.3658550965484686
Fe3Ge,Pm-3m,-0.10305932298761711
MoSr3,Pmm2,0.9261985218621889
CuSb3,P4/mmm,0.28713257762023314
Fe3K,Fm-3m,1.8156021498517223
In16Sn4,I-43m,0.09156963633804835
Al12As17,I-43m,0.06318159208469781
VP3,Pm-3m,0.39578034325691736
AlCu2,Immm,-0.20682742671996004
W2P2,I4_1/amd,0.2953934385766779
Mo12Rh12,Pbcm,-0.03687253206213489
InSn,Pm-3m,-0.08293825299047963
AlK4,I4/mmm,0.43869631691988875
FeNb,P-6m2,0.30919847807587075
MoP3,P4/mmm,0.34450896332663294
KV3,Imm2,1.2695272567403224
AuV,P4/mmm,0.17833136053978382
Cu3Br,Pmm2,0.18352111120722192
Ir3Ta3,Cm,-0.43478105832300074
Au2Ni2,Cmcm,0.13797004117219824
BaRh3,P4/mmm,0.32759211221232665
Mn2Rh4,Cmcm,0.029969721334194805
Ba7P,Fm-3m,0.04632733202456407
Fe3Bi,Pm-3m,0.32776421449795556
Mo6Rh18,Pmmn,-0.182751220239588
Fe5Sb3,Cmmm,0.32669206267454776
Au2Fe2,Pmmn,0.22737265757682312
Cu4Ir,I4/mmm,0.4572899932894181
MoPd,P4/mmm,0.024201510918741675
Mn4W2,Cmcm,0.20357482441258057
EuNb,P-6m2,0.6517027106079185
PbGe2,I4/mmm,0.21581202001371894
Al4Sr2,Pnnm,0.28091493527706096
Al3Ni,Imm2,-0.22423326816774924
Ba2W2,Imma,1.030850390101512
NbV2,I4/mmm,0.04810656018781264
PbGe,P4/mmm,0.229419473115144
Mo17Pd12,I-43m,0.2563564100439517
Rh4Ge2,Cmcm,-0.21434453959820843
Rh3Sb,Immm,-0.2063562446620768
Pb6Sb18,Pmmn,0.12000026328817566
Au4Fe,I4/m,0.09408181741796681
Ca2As6,P-1,-0.953861079987993
Fe3W,Fm-3m,0.04260355321649101
BaAs,Fm-3m,-0.9919125426882247
Fe17Th2,R-3m,-0.07695860480384908
MnPd3,Imm2,-0.1615328336668762
Au2As4,Pnnm,0.014495561724573966
Pt24W5,I-43m,0.03247955206259494
Pt2As4,Pnnm,-0.49108889353089796
MoPd4,Im-3m,0.6319045285055118
Ba3Ga5,Cmmm,-0.1704261584929725
V18W6,Pmmn,0.14444519085133697
AlK5,P4/mmm,0.1901957953294963
Al3Cs,Pm-3m,0.8151148327681543
Cu4K8,Pa-3,0.3554414266929508
AgSn3,P4/mmm,0.0032199082417800895
Nb2Ni4,I4_1/amd,0.033300587383128764
CuBr3,Pmm2,0.007896333536814737
Ni12Sr4,Pnma,0.06001110167353474
Ga13Nb5,Cmmm,-0.3496700897289181
Eu4I8,P2_1/c,-1.877240265112853
V6W18,Pmmn,0.4443461860250674
In5Sb,P4/mmm,0.02458412351074794
In3Mn,Cmmm,0.2284877334658102
